June 5, 2018   15:27:21
A.C. Impedance
File: eis bare #9
Data Source:  Experiment
Instrument Model:  CHI614B
Header: 
Note: 

Init E (V) = 0.224
High Frequency (Hz) = 1e+5
Low Frequency (Hz) = 0.1
Amplitude (V) = 0.005
Quiet Time (sec) = 2
Cycles (.1-1Hz) = 1

Freq/Hz,   Z'/ohm,   Z"/ohm,   Z/ohm,   Phase/deg

9.668e+4	7.762e+1	-7.409e+0	7.797e+1	-5.5
8.105e+4	7.822e+1	-6.579e+0	7.849e+1	-4.8
6.641e+4	7.861e+1	-7.205e+0	7.894e+1	-5.2
5.469e+4	7.853e+1	-6.992e+0	7.884e+1	-5.1
4.590e+4	7.926e+1	-7.325e+0	7.960e+1	-5.3
3.711e+4	7.965e+1	-8.291e+0	8.008e+1	-5.9
3.125e+4	7.986e+1	-8.558e+0	8.032e+1	-6.1
2.539e+4	8.024e+1	-9.266e+0	8.077e+1	-6.6
2.148e+4	8.099e+1	-1.007e+1	8.161e+1	-7.1
1.758e+4	8.191e+1	-1.138e+1	8.270e+1	-7.9
1.465e+4	8.251e+1	-1.308e+1	8.355e+1	-9.0
1.172e+4	8.355e+1	-1.502e+1	8.489e+1	-10.2
9.668e+3	8.457e+1	-1.649e+1	8.617e+1	-11.0
8.105e+3	8.579e+1	-1.879e+1	8.782e+1	-12.4
6.641e+3	8.732e+1	-2.177e+1	8.999e+1	-14.0
5.469e+3	8.913e+1	-2.495e+1	9.256e+1	-15.6
4.590e+3	9.095e+1	-2.835e+1	9.526e+1	-17.3
3.711e+3	9.381e+1	-3.283e+1	9.939e+1	-19.3
3.125e+3	9.646e+1	-3.707e+1	1.033e+2	-21.0
2.539e+3	1.004e+2	-4.279e+1	1.092e+2	-23.1
2.148e+3	1.043e+2	-4.792e+1	1.148e+2	-24.7
1.758e+3	1.100e+2	-5.452e+1	1.227e+2	-26.4
1.465e+3	1.162e+2	-6.090e+1	1.312e+2	-27.7
1.172e+3	1.254e+2	-6.909e+1	1.432e+2	-28.9
9.668e+2	1.428e+2	-6.345e+1	1.563e+2	-24.0
8.105e+2	1.522e+2	-6.584e+1	1.658e+2	-23.4
6.641e+2	1.617e+2	-6.877e+1	1.757e+2	-23.0
5.469e+2	1.730e+2	-6.827e+1	1.860e+2	-21.5
4.590e+2	1.818e+2	-6.928e+1	1.945e+2	-20.9
3.711e+2	1.903e+2	-6.746e+1	2.019e+2	-19.5
3.125e+2	2.000e+2	-6.825e+1	2.113e+2	-18.8
2.539e+2	2.080e+2	-6.566e+1	2.181e+2	-17.5
2.148e+2	2.153e+2	-6.561e+1	2.251e+2	-16.9
1.758e+2	2.223e+2	-6.475e+1	2.315e+2	-16.2
1.465e+2	2.298e+2	-6.579e+1	2.391e+2	-16.0
1.172e+2	2.374e+2	-6.444e+1	2.460e+2	-15.2
9.766e+1	2.366e+2	-6.025e+1	2.442e+2	-14.3
8.138e+1	2.415e+2	-6.334e+1	2.497e+2	-14.7
6.975e+1	2.471e+2	-6.568e+1	2.556e+2	-14.9
5.744e+1	2.528e+2	-6.865e+1	2.620e+2	-15.2
4.650e+1	2.599e+2	-7.129e+1	2.695e+2	-15.3
3.756e+1	2.665e+2	-7.592e+1	2.771e+2	-15.9
3.150e+1	2.737e+2	-8.129e+1	2.855e+2	-16.5
2.570e+1	2.805e+2	-8.713e+1	2.937e+2	-17.3
2.123e+1	2.889e+2	-9.404e+1	3.038e+2	-18.0
1.744e+1	2.983e+2	-1.020e+2	3.153e+2	-18.9
1.436e+1	3.084e+2	-1.110e+2	3.278e+2	-19.8
1.191e+1	3.197e+2	-1.210e+2	3.418e+2	-20.7
9.766e+0	3.329e+2	-1.302e+2	3.575e+2	-21.4
8.071e+0	3.460e+2	-1.426e+2	3.742e+2	-22.4
6.643e+0	3.616e+2	-1.569e+2	3.942e+2	-23.5
5.486e+0	3.784e+2	-1.725e+2	4.159e+2	-24.5
4.542e+0	3.983e+2	-1.876e+2	4.403e+2	-25.2
3.742e+0	4.207e+2	-2.082e+2	4.694e+2	-26.3
3.090e+0	4.414e+2	-2.291e+2	4.973e+2	-27.4
2.550e+0	4.722e+2	-2.560e+2	5.371e+2	-28.5
2.105e+0	4.975e+2	-2.815e+2	5.716e+2	-29.5
1.738e+0	5.465e+2	-3.201e+2	6.333e+2	-30.4
1.434e+0	5.828e+2	-3.562e+2	6.831e+2	-31.4
1.184e+0	6.171e+2	-3.912e+2	7.306e+2	-32.4
9.766e-1	6.581e+2	-4.276e+2	7.848e+2	-33.0
8.071e-1	6.979e+2	-4.688e+2	8.407e+2	-33.9
6.643e-1	7.428e+2	-5.147e+2	9.037e+2	-34.7
5.486e-1	7.903e+2	-5.627e+2	9.702e+2	-35.5
4.542e-1	8.430e+2	-6.127e+2	1.042e+3	-36.0
3.742e-1	9.011e+2	-6.706e+2	1.123e+3	-36.7
3.090e-1	9.512e+2	-7.209e+2	1.193e+3	-37.2
2.550e-1	1.031e+3	-7.996e+2	1.305e+3	-37.8
2.105e-1	1.107e+3	-8.738e+2	1.410e+3	-38.3
1.738e-1	1.188e+3	-9.529e+2	1.523e+3	-38.7
1.434e-1	1.279e+3	-1.040e+3	1.648e+3	-39.1
1.184e-1	1.379e+3	-1.134e+3	1.785e+3	-39.4
