June 5, 2018   16:12:26
A.C. Impedance
File: eis protein #9
Data Source:  Experiment
Instrument Model:  CHI614B
Header: 
Note: 

Init E (V) = 0.224
High Frequency (Hz) = 1e+5
Low Frequency (Hz) = 0.1
Amplitude (V) = 0.005
Quiet Time (sec) = 2
Cycles (.1-1Hz) = 1

Freq/Hz,   Z'/ohm,   Z"/ohm,   Z/ohm,   Phase/deg

9.668e+4	7.575e+1	-9.113e+0	7.630e+1	-6.9
8.105e+4	7.686e+1	-9.002e+0	7.738e+1	-6.7
6.641e+4	7.712e+1	-1.026e+1	7.780e+1	-7.6
5.469e+4	7.770e+1	-1.083e+1	7.846e+1	-7.9
4.590e+4	7.822e+1	-1.110e+1	7.900e+1	-8.1
3.711e+4	7.903e+1	-1.260e+1	8.003e+1	-9.1
3.125e+4	7.976e+1	-1.357e+1	8.091e+1	-9.7
2.539e+4	8.019e+1	-1.570e+1	8.172e+1	-11.1
2.148e+4	8.041e+1	-1.734e+1	8.226e+1	-12.2
1.758e+4	8.191e+1	-1.957e+1	8.421e+1	-13.4
1.465e+4	8.233e+1	-2.313e+1	8.551e+1	-15.7
1.172e+4	8.318e+1	-2.714e+1	8.750e+1	-18.1
9.668e+3	8.526e+1	-3.093e+1	9.070e+1	-19.9
8.105e+3	8.666e+1	-3.572e+1	9.373e+1	-22.4
6.641e+3	8.903e+1	-4.208e+1	9.847e+1	-25.3
5.469e+3	9.113e+1	-4.946e+1	1.037e+2	-28.5
4.590e+3	9.401e+1	-5.691e+1	1.099e+2	-31.2
3.711e+3	9.814e+1	-6.839e+1	1.196e+2	-34.9
3.125e+3	1.020e+2	-7.797e+1	1.284e+2	-37.4
2.539e+3	1.079e+2	-9.260e+1	1.422e+2	-40.6
2.148e+3	1.138e+2	-1.055e+2	1.552e+2	-42.8
1.758e+3	1.228e+2	-1.235e+2	1.742e+2	-45.2
1.465e+3	1.326e+2	-1.413e+2	1.938e+2	-46.8
1.172e+3	1.473e+2	-1.679e+2	2.234e+2	-48.7
9.668e+2	1.661e+2	-1.951e+2	2.562e+2	-49.6
8.105e+2	1.834e+2	-2.213e+2	2.874e+2	-50.4
6.641e+2	2.109e+2	-2.503e+2	3.273e+2	-49.9
5.469e+2	2.416e+2	-2.857e+2	3.742e+2	-49.8
4.590e+2	2.740e+2	-3.138e+2	4.166e+2	-48.9
3.711e+2	3.279e+2	-3.529e+2	4.818e+2	-47.1
3.125e+2	3.681e+2	-3.795e+2	5.287e+2	-45.9
2.539e+2	4.341e+2	-4.120e+2	5.985e+2	-43.5
2.148e+2	4.889e+2	-4.318e+2	6.523e+2	-41.4
1.758e+2	5.658e+2	-4.497e+2	7.228e+2	-38.5
1.465e+2	6.300e+2	-4.553e+2	7.773e+2	-35.9
1.172e+2	7.166e+2	-4.616e+2	8.524e+2	-32.8
9.766e+1	7.957e+2	-4.596e+2	9.189e+2	-30.0
8.138e+1	8.628e+2	-4.425e+2	9.696e+2	-27.2
6.975e+1	9.217e+2	-4.308e+2	1.017e+3	-25.1
5.744e+1	9.770e+2	-4.117e+2	1.060e+3	-22.8
4.650e+1	1.033e+3	-3.840e+2	1.102e+3	-20.4
3.756e+1	1.078e+3	-3.648e+2	1.138e+3	-18.7
3.150e+1	1.118e+3	-3.468e+2	1.171e+3	-17.2
2.570e+1	1.155e+3	-3.311e+2	1.202e+3	-16.0
2.123e+1	1.189e+3	-3.179e+2	1.231e+3	-15.0
1.744e+1	1.222e+3	-3.065e+2	1.260e+3	-14.1
1.436e+1	1.253e+3	-2.983e+2	1.288e+3	-13.4
1.191e+1	1.283e+3	-2.927e+2	1.316e+3	-12.9
9.766e+0	1.314e+3	-2.819e+2	1.344e+3	-12.1
8.071e+0	1.342e+3	-2.821e+2	1.371e+3	-11.9
6.643e+0	1.372e+3	-2.844e+2	1.401e+3	-11.7
5.486e+0	1.402e+3	-2.895e+2	1.432e+3	-11.7
4.542e+0	1.435e+3	-2.883e+2	1.464e+3	-11.4
3.742e+0	1.470e+3	-2.988e+2	1.500e+3	-11.5
3.090e+0	1.501e+3	-3.121e+2	1.533e+3	-11.7
2.550e+0	1.544e+3	-3.273e+2	1.578e+3	-12.0
2.105e+0	1.578e+3	-3.454e+2	1.615e+3	-12.4
1.738e+0	1.646e+3	-3.654e+2	1.686e+3	-12.5
1.434e+0	1.686e+3	-3.890e+2	1.731e+3	-13.0
1.184e+0	1.729e+3	-4.173e+2	1.778e+3	-13.6
9.766e-1	1.778e+3	-4.415e+2	1.832e+3	-13.9
8.071e-1	1.824e+3	-4.774e+2	1.885e+3	-14.7
6.643e-1	1.874e+3	-5.184e+2	1.945e+3	-15.5
5.486e-1	1.927e+3	-5.623e+2	2.007e+3	-16.3
4.542e-1	1.984e+3	-6.076e+2	2.075e+3	-17.0
3.742e-1	2.046e+3	-6.637e+2	2.151e+3	-18.0
3.090e-1	2.109e+3	-7.224e+2	2.230e+3	-18.9
2.550e-1	2.179e+3	-7.907e+2	2.318e+3	-19.9
2.105e-1	2.253e+3	-8.624e+2	2.413e+3	-20.9
1.738e-1	2.336e+3	-9.430e+2	2.519e+3	-22.0
1.434e-1	2.425e+3	-1.029e+3	2.634e+3	-23.0
1.184e-1	2.522e+3	-1.124e+3	2.761e+3	-24.0
